workbook,sheet,cell,formula,cached_or_converted_value
14nov.xls,toll,Z802,=((1-X802)*O802+X802*P802)*D802+E802*O802,10
14nov.xls,toll,AA802,"=IF(D802*X802>0,AA801,Q802)",0
14nov.xls,toll,AB802,=(X802*D802),0
14nov.xls,toll,AC802,=SUM(AB$10:AB801)/K802,0.000112312618396797
14nov.xls,toll,AD802,=R802*E802+D802*(X802*S802+(1-X802)*T802),-0.0334316211830981
14nov.xls,toll,AE802,=Z802,10
14nov.xls,toll,AF802,=E802*O802,10
14nov.xls,toll,AG802,=((1-X802)*O802+X802*P802)*D802,0
14nov.xls,toll,AH802,=D802*(LN(EXP(S802)+EXP(T802))),0
14nov.xls,toll,AJ802,=$J$5,10
14nov.xls,toll,AK802,"=AJ802+MAX(K802,AK$10:AK801)",8913.7190502231
14nov.xls,toll,AL802,=AK802-K802,10
14nov.xls,toll,AM802,=-G802*AL802/3600,-0.0334316211830981
14nov.xls,toll,AN802,=-H802*AL802/3600,-0.0317064842540903
14nov.xls,toll,AO802,=AM802*E802+AN802*D802,-0.0334316211830981
14nov.xls,toll,AP802,=AL802*D802,0
14nov.xls,toll,AR802,=AN802*D802,0
14nov.xls,toll,AS802,=AH802-AR802,0
14nov.xls,toll,A803,=A802+1,794
14nov.xls,toll,B803,"=IF(A803<$N$4/3,0.1,(IF(A803>2*$N$4/3,0.05,0.12)))",0.05
14nov.xls,toll,C803,=RAND(),0.493109830058219
14nov.xls,toll,D803,"=IF((C803>$M$2),1,0)",0
14nov.xls,toll,E803,=1-D803,1
14nov.xls,toll,F803,=RAND(),0.626581007156006
14nov.xls,toll,G803,=7.75+F803*10,14.0158100715601
14nov.xls,toll,H803,"=LOGINV(F803,2.64,1.139)",20.2404347671497
14nov.xls,toll,J803,=-LN(RAND())/B803,5.35529293441358
14nov.xls,toll,K803,=K802+J803,8909.07434315752
14nov.xls,toll,L803,=(1/$J$4)*(1+AB802),10
14nov.xls,toll,M803,"=L803+MAX(K803,Y$10:Y802)",8923.7190502231
14nov.xls,toll,N803,=K803,8909.07434315752
14nov.xls,toll,O803,=M803-K803,14.6447070655868
14nov.xls,toll,P803,=N803-K803,0
14nov.xls,toll,Q803,"=A803-MATCH(K803,$M$9:M802,1)",1
14nov.xls,toll,R803,=-G803*(O803/3600),-0.0570159535513605
14nov.xls,toll,S803,=-1*I803-(H803*(P803/3600)),-19.5
14nov.xls,toll,T803,=-H803*(O803/3600),-0.0823375661236181
14nov.xls,toll,U803,=T803-S803,19.4176624338764
14nov.xls,toll,V803,=1/(1+EXP(U803)),3.68991491448011e-09
14nov.xls,toll,W803,=RAND(),0.730216703329131
14nov.xls,toll,X803,"=IF(W803<V803,1,0)",0
14nov.xls,toll,Y803,=(M803*(1-X803)+N803*X803)*D803+M803*E803,8923.7190502231
14nov.xls,toll,Z803,=((1-X803)*O803+X803*P803)*D803+E803*O803,14.6447070655868
14nov.xls,toll,AA803,"=IF(D803*X803>0,AA802,Q803)",1
14nov.xls,toll,AB803,=(X803*D803),0
14nov.xls,toll,AC803,=SUM(AB$10:AB802)/K803,0.000112245106672394
14nov.xls,toll,AD803,=R803*E803+D803*(X803*S803+(1-X803)*T803),-0.0570159535513605
14nov.xls,toll,AE803,=Z803,14.6447070655868
14nov.xls,toll,AF803,=E803*O803,14.6447070655868
14nov.xls,toll,AG803,=((1-X803)*O803+X803*P803)*D803,0
14nov.xls,toll,AH803,=D803*(LN(EXP(S803)+EXP(T803))),0
14nov.xls,toll,AJ803,=$J$5,10
14nov.xls,toll,AK803,"=AJ803+MAX(K803,AK$10:AK802)",8923.7190502231
14nov.xls,toll,AL803,=AK803-K803,14.6447070655868
14nov.xls,toll,AM803,=-G803*AL803/3600,-0.0570159535513605
14nov.xls,toll,AN803,=-H803*AL803/3600,-0.0823375661236181
14nov.xls,toll,AO803,=AM803*E803+AN803*D803,-0.0570159535513605
14nov.xls,toll,AP803,=AL803*D803,0
14nov.xls,toll,AR803,=AN803*D803,0
14nov.xls,toll,AS803,=AH803-AR803,0
14nov.xls,toll,A804,=A803+1,795
14nov.xls,toll,B804,"=IF(A804<$N$4/3,0.1,(IF(A804>2*$N$4/3,0.05,0.12)))",0.05
14nov.xls,toll,C804,=RAND(),0.598405066386958
14nov.xls,toll,D804,"=IF((C804>$M$2),1,0)",0
14nov.xls,toll,E804,=1-D804,1
14nov.xls,toll,F804,=RAND(),0.186533642105261
14nov.xls,toll,G804,=7.75+F804*10,9.61533642105261
14nov.xls,toll,H804,"=LOGINV(F804,2.64,1.139)",5.0806753603271
14nov.xls,toll,J804,=-LN(RAND())/B804,22.9902544081774
14nov.xls,toll,K804,=K803+J804,8932.0645975657
14nov.xls,toll,L804,=(1/$J$4)*(1+AB803),10
14nov.xls,toll,M804,"=L804+MAX(K804,Y$10:Y803)",8942.0645975657
14nov.xls,toll,N804,=K804,8932.0645975657
14nov.xls,toll,O804,=M804-K804,10
14nov.xls,toll,P804,=N804-K804,0
14nov.xls,toll,Q804,"=A804-MATCH(K804,$M$9:M803,1)",0
14nov.xls,toll,R804,=-G804*(O804/3600),-0.0267092678362573
14nov.xls,toll,S804,=-1*I804-(H804*(P804/3600)),-19.5
14nov.xls,toll,T804,=-H804*(O804/3600),-0.0141129871120197
14nov.xls,toll,U804,=T804-S804,19.485887012888
14nov.xls,toll,V804,=1/(1+EXP(U804)),3.446567542647e-09
14nov.xls,toll,W804,=RAND(),0.817634228691271
14nov.xls,toll,X804,"=IF(W804<V804,1,0)",0
14nov.xls,toll,Y804,=(M804*(1-X804)+N804*X804)*D804+M804*E804,8942.0645975657
14nov.xls,toll,Z804,=((1-X804)*O804+X804*P804)*D804+E804*O804,10
14nov.xls,toll,AA804,"=IF(D804*X804>0,AA803,Q804)",0
14nov.xls,toll,AB804,=(X804*D804),0
14nov.xls,toll,AC804,=SUM(AB$10:AB803)/K804,0.000111956198824686
14nov.xls,toll,AD804,=R804*E804+D804*(X804*S804+(1-X804)*T804),-0.0267092678362573
14nov.xls,toll,AE804,=Z804,10
14nov.xls,toll,AF804,=E804*O804,10
14nov.xls,toll,AG804,=((1-X804)*O804+X804*P804)*D804,0
14nov.xls,toll,AH804,=D804*(LN(EXP(S804)+EXP(T804))),0
14nov.xls,toll,AJ804,=$J$5,10
14nov.xls,toll,AK804,"=AJ804+MAX(K804,AK$10:AK803)",8942.0645975657
14nov.xls,toll,AL804,=AK804-K804,10
14nov.xls,toll,AM804,=-G804*AL804/3600,-0.0267092678362573
14nov.xls,toll,AN804,=-H804*AL804/3600,-0.0141129871120197
14nov.xls,toll,AO804,=AM804*E804+AN804*D804,-0.0267092678362573
14nov.xls,toll,AP804,=AL804*D804,0
14nov.xls,toll,AR804,=AN804*D804,0
14nov.xls,toll,AS804,=AH804-AR804,0
14nov.xls,toll,A805,=A804+1,796
14nov.xls,toll,B805,"=IF(A805<$N$4/3,0.1,(IF(A805>2*$N$4/3,0.05,0.12)))",0.05
14nov.xls,toll,C805,=RAND(),0.0588248826981372
14nov.xls,toll,D805,"=IF((C805>$M$2),1,0)",0
14nov.xls,toll,E805,=1-D805,1
14nov.xls,toll,F805,=RAND(),0.0847179455299739
14nov.xls,toll,G805,=7.75+F805*10,8.59717945529974
14nov.xls,toll,H805,"=LOGINV(F805,2.64,1.139)",2.9299716641783
14nov.xls,toll,J805,=-LN(RAND())/B805,37.0629951745035
14nov.xls,toll,K805,=K804+J805,8969.1275927402
14nov.xls,toll,L805,=(1/$J$4)*(1+AB804),10
14nov.xls,toll,M805,"=L805+MAX(K805,Y$10:Y804)",8979.1275927402
14nov.xls,toll,N805,=K805,8969.1275927402
14nov.xls,toll,O805,=M805-K805,10
14nov.xls,toll,P805,=N805-K805,0
14nov.xls,toll,Q805,"=A805-MATCH(K805,$M$9:M804,1)",0
14nov.xls,toll,R805,=-G805*(O805/3600),-0.0238810540424993
14nov.xls,toll,S805,=-1*I805-(H805*(P805/3600)),-19.5
14nov.xls,toll,T805,=-H805*(O805/3600),-0.00813881017827305
14nov.xls,toll,U805,=T805-S805,19.4918611898217
14nov.xls,toll,V805,=1/(1+EXP(U805)),3.42603852146412e-09
14nov.xls,toll,W805,=RAND(),0.0137916802667292
14nov.xls,toll,X805,"=IF(W805<V805,1,0)",0
14nov.xls,toll,Y805,=(M805*(1-X805)+N805*X805)*D805+M805*E805,8979.1275927402
14nov.xls,toll,Z805,=((1-X805)*O805+X805*P805)*D805+E805*O805,10
14nov.xls,toll,AA805,"=IF(D805*X805>0,AA804,Q805)",0
14nov.xls,toll,AB805,=(X805*D805),0
14nov.xls,toll,AC805,=SUM(AB$10:AB804)/K805,0.000111493563856692
14nov.xls,toll,AD805,=R805*E805+D805*(X805*S805+(1-X805)*T805),-0.0238810540424993
14nov.xls,toll,AE805,=Z805,10
14nov.xls,toll,AF805,=E805*O805,10
14nov.xls,toll,AG805,=((1-X805)*O805+X805*P805)*D805,0
14nov.xls,toll,AH805,=D805*(LN(EXP(S805)+EXP(T805))),0
14nov.xls,toll,AJ805,=$J$5,10
14nov.xls,toll,AK805,"=AJ805+MAX(K805,AK$10:AK804)",8979.1275927402
14nov.xls,toll,AL805,=AK805-K805,10
14nov.xls,toll,AM805,=-G805*AL805/3600,-0.0238810540424993
14nov.xls,toll,AN805,=-H805*AL805/3600,-0.00813881017827305
14nov.xls,toll,AO805,=AM805*E805+AN805*D805,-0.0238810540424993
14nov.xls,toll,AP805,=AL805*D805,0
14nov.xls,toll,AR805,=AN805*D805,0
14nov.xls,toll,AS805,=AH805-AR805,0
14nov.xls,toll,A806,=A805+1,797
14nov.xls,toll,B806,"=IF(A806<$N$4/3,0.1,(IF(A806>2*$N$4/3,0.05,0.12)))",0.05
14nov.xls,toll,C806,=RAND(),0.00512210203354925
14nov.xls,toll,D806,"=IF((C806>$M$2),1,0)",0
14nov.xls,toll,E806,=1-D806,1
14nov.xls,toll,F806,=RAND(),0.169582918843535
14nov.xls,toll,G806,=7.75+F806*10,9.44582918843535
14nov.xls,toll,H806,"=LOGINV(F806,2.64,1.139)",4.71772648143154
14nov.xls,toll,J806,=-LN(RAND())/B806,47.1293201995179
14nov.xls,toll,K806,=K805+J806,9016.25691293972
14nov.xls,toll,L806,=(1/$J$4)*(1+AB805),10
14nov.xls,toll,M806,"=L806+MAX(K806,Y$10:Y805)",9026.25691293972
14nov.xls,toll,N806,=K806,9016.25691293972
14nov.xls,toll,O806,=M806-K806,10
14nov.xls,toll,P806,=N806-K806,0
14nov.xls,toll,Q806,"=A806-MATCH(K806,$M$9:M805,1)",0
14nov.xls,toll,R806,=-G806*(O806/3600),-0.0262384144123204
14nov.xls,toll,S806,=-1*I806-(H806*(P806/3600)),-19.5
14nov.xls,toll,T806,=-H806*(O806/3600),-0.0131047957817543
14nov.xls,toll,U806,=T806-S806,19.4868952042182
14nov.xls,toll,V806,=1/(1+EXP(U806)),3.44309449418614e-09
14nov.xls,toll,W806,=RAND(),0.979983231387179
14nov.xls,toll,X806,"=IF(W806<V806,1,0)",0
14nov.xls,toll,Y806,=(M806*(1-X806)+N806*X806)*D806+M806*E806,9026.25691293972
14nov.xls,toll,Z806,=((1-X806)*O806+X806*P806)*D806+E806*O806,10
14nov.xls,toll,AA806,"=IF(D806*X806>0,AA805,Q806)",0
14nov.xls,toll,AB806,=(X806*D806),0
14nov.xls,toll,AC806,=SUM(AB$10:AB805)/K806,0.00011091077036246
14nov.xls,toll,AD806,=R806*E806+D806*(X806*S806+(1-X806)*T806),-0.0262384144123204
14nov.xls,toll,AE806,=Z806,10
14nov.xls,toll,AF806,=E806*O806,10
14nov.xls,toll,AG806,=((1-X806)*O806+X806*P806)*D806,0
14nov.xls,toll,AH806,=D806*(LN(EXP(S806)+EXP(T806))),0
14nov.xls,toll,AJ806,=$J$5,10
14nov.xls,toll,AK806,"=AJ806+MAX(K806,AK$10:AK805)",9026.25691293972
14nov.xls,toll,AL806,=AK806-K806,10
14nov.xls,toll,AM806,=-G806*AL806/3600,-0.0262384144123204
14nov.xls,toll,AN806,=-H806*AL806/3600,-0.0131047957817543
14nov.xls,toll,AO806,=AM806*E806+AN806*D806,-0.0262384144123204
14nov.xls,toll,AP806,=AL806*D806,0
14nov.xls,toll,AR806,=AN806*D806,0
14nov.xls,toll,AS806,=AH806-AR806,0
14nov.xls,toll,A807,=A806+1,798
14nov.xls,toll,B807,"=IF(A807<$N$4/3,0.1,(IF(A807>2*$N$4/3,0.05,0.12)))",0.05
14nov.xls,toll,C807,=RAND(),0.512613862891314
14nov.xls,toll,D807,"=IF((C807>$M$2),1,0)",0
14nov.xls,toll,E807,=1-D807,1
14nov.xls,toll,F807,=RAND(),0.0388055600383224
14nov.xls,toll,G807,=7.75+F807*10,8.13805560038322
14nov.xls,toll,H807,"=LOGINV(F807,2.64,1.139)",1.87758400595703
14nov.xls,toll,J807,=-LN(RAND())/B807,7.30438212105863
14nov.xls,toll,K807,=K806+J807,9023.56129506078
14nov.xls,toll,L807,=(1/$J$4)*(1+AB806),10
14nov.xls,toll,M807,"=L807+MAX(K807,Y$10:Y806)",9036.25691293972
14nov.xls,toll,N807,=K807,9023.56129506078
14nov.xls,toll,O807,=M807-K807,12.6956178789405
14nov.xls,toll,P807,=N807-K807,0
14nov.xls,toll,Q807,"=A807-MATCH(K807,$M$9:M806,1)",1
14nov.xls,toll,R807,=-G807*(O807/3600),-0.028699345605566
14nov.xls,toll,S807,=-1*I807-(H807*(P807/3600)),-19.5
14nov.xls,toll,T807,=-H807*(O807/3600),-0.00662141363201135
14nov.xls,toll,U807,=T807-S807,19.493378586368
14nov.xls,toll,V807,=1/(1+EXP(U807)),3.42084380468146e-09
14nov.xls,toll,W807,=RAND(),0.368786365729675
14nov.xls,toll,X807,"=IF(W807<V807,1,0)",0
14nov.xls,toll,Y807,=(M807*(1-X807)+N807*X807)*D807+M807*E807,9036.25691293972
14nov.xls,toll,Z807,=((1-X807)*O807+X807*P807)*D807+E807*O807,12.6956178789405
14nov.xls,toll,AA807,"=IF(D807*X807>0,AA806,Q807)",1
14nov.xls,toll,AB807,=(X807*D807),0
14nov.xls,toll,AC807,=SUM(AB$10:AB806)/K807,0.000110820990438373
14nov.xls,toll,AD807,=R807*E807+D807*(X807*S807+(1-X807)*T807),-0.028699345605566
14nov.xls,toll,AE807,=Z807,12.6956178789405
14nov.xls,toll,AF807,=E807*O807,12.6956178789405
14nov.xls,toll,AG807,=((1-X807)*O807+X807*P807)*D807,0
14nov.xls,toll,AH807,=D807*(LN(EXP(S807)+EXP(T807))),0
14nov.xls,toll,AJ807,=$J$5,10
14nov.xls,toll,AK807,"=AJ807+MAX(K807,AK$10:AK806)",9036.25691293972
14nov.xls,toll,AL807,=AK807-K807,12.6956178789405
14nov.xls,toll,AM807,=-G807*AL807/3600,-0.028699345605566
14nov.xls,toll,AN807,=-H807*AL807/3600,-0.00662141363201135
14nov.xls,toll,AO807,=AM807*E807+AN807*D807,-0.028699345605566
14nov.xls,toll,AP807,=AL807*D807,0
14nov.xls,toll,AR807,=AN807*D807,0
14nov.xls,toll,AS807,=AH807-AR807,0
14nov.xls,toll,A808,=A807+1,799
14nov.xls,toll,B808,"=IF(A808<$N$4/3,0.1,(IF(A808>2*$N$4/3,0.05,0.12)))",0.05
14nov.xls,toll,C808,=RAND(),0.238936939087062
14nov.xls,toll,D808,"=IF((C808>$M$2),1,0)",0
14nov.xls,toll,E808,=1-D808,1
14nov.xls,toll,F808,=RAND(),0.472136875925373
14nov.xls,toll,G808,=7.75+F808*10,12.4713687592537
14nov.xls,toll,H808,"=LOGINV(F808,2.64,1.139)",12.9407935646999
14nov.xls,toll,J808,=-LN(RAND())/B808,17.2229985797665
14nov.xls,toll,K808,=K807+J808,9040.78429364054
14nov.xls,toll,L808,=(1/$J$4)*(1+AB807),10
14nov.xls,toll,M808,"=L808+MAX(K808,Y$10:Y807)",9050.78429364054
14nov.xls,toll,N808,=K808,9040.78429364054
14nov.xls,toll,O808,=M808-K808,10
14nov.xls,toll,P808,=N808-K808,0
14nov.xls,toll,Q808,"=A808-MATCH(K808,$M$9:M807,1)",0
14nov.xls,toll,R808,=-G808*(O808/3600),-0.034642690997927
14nov.xls,toll,S808,=-1*I808-(H808*(P808/3600)),-19.5
14nov.xls,toll,T808,=-H808*(O808/3600),-0.0359466487908331
14nov.xls,toll,U808,=T808-S808,19.4640533512092
14nov.xls,toll,V808,=1/(1+EXP(U808)),3.52264624816159e-09
14nov.xls,toll,W808,=RAND(),0.204041952627567
14nov.xls,toll,X808,"=IF(W808<V808,1,0)",0
14nov.xls,toll,Y808,=(M808*(1-X808)+N808*X808)*D808+M808*E808,9050.78429364054
14nov.xls,toll,Z808,=((1-X808)*O808+X808*P808)*D808+E808*O808,10
14nov.xls,toll,AA808,"=IF(D808*X808>0,AA807,Q808)",0
14nov.xls,toll,AB808,=(X808*D808),0
14nov.xls,toll,AC808,=SUM(AB$10:AB807)/K808,0.000110609872719054
14nov.xls,toll,AD808,=R808*E808+D808*(X808*S808+(1-X808)*T808),-0.034642690997927
14nov.xls,toll,AE808,=Z808,10
14nov.xls,toll,AF808,=E808*O808,10
14nov.xls,toll,AG808,=((1-X808)*O808+X808*P808)*D808,0
14nov.xls,toll,AH808,=D808*(LN(EXP(S808)+EXP(T808))),0
14nov.xls,toll,AJ808,=$J$5,10
14nov.xls,toll,AK808,"=AJ808+MAX(K808,AK$10:AK807)",9050.78429364054
14nov.xls,toll,AL808,=AK808-K808,10
14nov.xls,toll,AM808,=-G808*AL808/3600,-0.034642690997927
14nov.xls,toll,AN808,=-H808*AL808/3600,-0.0359466487908331
14nov.xls,toll,AO808,=AM808*E808+AN808*D808,-0.034642690997927
14nov.xls,toll,AP808,=AL808*D808,0
14nov.xls,toll,AR808,=AN808*D808,0
14nov.xls,toll,AS808,=AH808-AR808,0
14nov.xls,toll,A809,=A808+1,800
14nov.xls,toll,B809,"=IF(A809<$N$4/3,0.1,(IF(A809>2*$N$4/3,0.05,0.12)))",0.05
14nov.xls,toll,C809,=RAND(),0.245989707222736
14nov.xls,toll,D809,"=IF((C809>$M$2),1,0)",0
14nov.xls,toll,E809,=1-D809,1
14nov.xls,toll,F809,=RAND(),0.912181704205125
14nov.xls,toll,G809,=7.75+F809*10,16.8718170420513
14nov.xls,toll,H809,"=LOGINV(F809,2.64,1.139)",65.5335564850847
14nov.xls,toll,J809,=-LN(RAND())/B809,32.7981376303014
14nov.xls,toll,K809,=K808+J809,9073.58243127084
14nov.xls,toll,L809,=(1/$J$4)*(1+AB808),10
14nov.xls,toll,M809,"=L809+MAX(K809,Y$10:Y808)",9083.58243127084
14nov.xls,toll,N809,=K809,9073.58243127084
14nov.xls,toll,O809,=M809-K809,10
14nov.xls,toll,P809,=N809-K809,0
14nov.xls,toll,Q809,"=A809-MATCH(K809,$M$9:M808,1)",0
14nov.xls,toll,R809,=-G809*(O809/3600),-0.0468661584501424
14nov.xls,toll,S809,=-1*I809-(H809*(P809/3600)),-19.5
14nov.xls,toll,T809,=-H809*(O809/3600),-0.182037656903013
14nov.xls,toll,U809,=T809-S809,19.317962343097
14nov.xls,toll,V809,=1/(1+EXP(U809)),4.07676380966101e-09
14nov.xls,toll,W809,=RAND(),0.974419499302711
14nov.xls,toll,X809,"=IF(W809<V809,1,0)",0
14nov.xls,toll,Y809,=(M809*(1-X809)+N809*X809)*D809+M809*E809,9083.58243127084
14nov.xls,toll,Z809,=((1-X809)*O809+X809*P809)*D809+E809*O809,10
14nov.xls,toll,AA809,"=IF(D809*X809>0,AA808,Q809)",0
14nov.xls,toll,AB809,=(X809*D809),0
14nov.xls,toll,AC809,=SUM(AB$10:AB808)/K809,0.000110210052928338
14nov.xls,toll,AD809,=R809*E809+D809*(X809*S809+(1-X809)*T809),-0.0468661584501424
14nov.xls,toll,AE809,=Z809,10
14nov.xls,toll,AF809,=E809*O809,10
14nov.xls,toll,AG809,=((1-X809)*O809+X809*P809)*D809,0
14nov.xls,toll,AH809,=D809*(LN(EXP(S809)+EXP(T809))),0
14nov.xls,toll,AJ809,=$J$5,10
14nov.xls,toll,AK809,"=AJ809+MAX(K809,AK$10:AK808)",9083.58243127084
14nov.xls,toll,AL809,=AK809-K809,10
14nov.xls,toll,AM809,=-G809*AL809/3600,-0.0468661584501424
14nov.xls,toll,AN809,=-H809*AL809/3600,-0.182037656903013
14nov.xls,toll,AO809,=AM809*E809+AN809*D809,-0.0468661584501424
14nov.xls,toll,AP809,=AL809*D809,0
14nov.xls,toll,AR809,=AN809*D809,0
14nov.xls,toll,AS809,=AH809-AR809,0
14nov.xls,toll,A810,=A809+1,801
14nov.xls,toll,B810,"=IF(A810<$N$4/3,0.1,(IF(A810>2*$N$4/3,0.05,0.12)))",0.05
14nov.xls,toll,C810,=RAND(),0.654335061228033
14nov.xls,toll,D810,"=IF((C810>$M$2),1,0)",0
14nov.xls,toll,E810,=1-D810,1
14nov.xls,toll,F810,=RAND(),0.474417639509776
14nov.xls,toll,G810,=7.75+F810*10,12.4941763950978
14nov.xls,toll,H810,"=LOGINV(F810,2.64,1.139)",13.0255258957994
14nov.xls,toll,J810,=-LN(RAND())/B810,21.9685941188359
14nov.xls,toll,K810,=K809+J810,9095.55102538968
14nov.xls,toll,L810,=(1/$J$4)*(1+AB809),10
14nov.xls,toll,M810,"=L810+MAX(K810,Y$10:Y809)",9105.55102538968
14nov.xls,toll,N810,=K810,9095.55102538968
14nov.xls,toll,O810,=M810-K810,10
14nov.xls,toll,P810,=N810-K810,0
14nov.xls,toll,Q810,"=A810-MATCH(K810,$M$9:M809,1)",0
14nov.xls,toll,R810,=-G810*(O810/3600),-0.0347060455419382
14nov.xls,toll,S810,=-1*I810-(H810*(P810/3600)),-19.5
14nov.xls,toll,T810,=-H810*(O810/3600),-0.0361820163772204
14nov.xls,toll,U810,=T810-S810,19.4638179836228
14nov.xls,toll,V810,=1/(1+EXP(U810)),3.52347546248506e-09
14nov.xls,toll,W810,=RAND(),0.501780454875273
14nov.xls,toll,X810,"=IF(W810<V810,1,0)",0
14nov.xls,toll,Y810,=(M810*(1-X810)+N810*X810)*D810+M810*E810,9105.55102538968
14nov.xls,toll,Z810,=((1-X810)*O810+X810*P810)*D810+E810*O810,10
14nov.xls,toll,AA810,"=IF(D810*X810>0,AA809,Q810)",0
14nov.xls,toll,AB810,=(X810*D810),0
14nov.xls,toll,AC810,=SUM(AB$10:AB809)/K810,0.000109943861257945
14nov.xls,toll,AD810,=R810*E810+D810*(X810*S810+(1-X810)*T810),-0.0347060455419382
14nov.xls,toll,AE810,=Z810,10
14nov.xls,toll,AF810,=E810*O810,10
14nov.xls,toll,AG810,=((1-X810)*O810+X810*P810)*D810,0
14nov.xls,toll,AH810,=D810*(LN(EXP(S810)+EXP(T810))),0
14nov.xls,toll,AJ810,=$J$5,10
14nov.xls,toll,AK810,"=AJ810+MAX(K810,AK$10:AK809)",9105.55102538968
14nov.xls,toll,AL810,=AK810-K810,10
14nov.xls,toll,AM810,=-G810*AL810/3600,-0.0347060455419382
14nov.xls,toll,AN810,=-H810*AL810/3600,-0.0361820163772204
14nov.xls,toll,AO810,=AM810*E810+AN810*D810,-0.0347060455419382
14nov.xls,toll,AP810,=AL810*D810,0
14nov.xls,toll,AR810,=AN810*D810,0
14nov.xls,toll,AS810,=AH810-AR810,0
14nov.xls,toll,A811,=A810+1,802
14nov.xls,toll,B811,"=IF(A811<$N$4/3,0.1,(IF(A811>2*$N$4/3,0.05,0.12)))",0.05
14nov.xls,toll,C811,=RAND(),0.560448849044837
14nov.xls,toll,D811,"=IF((C811>$M$2),1,0)",0
14nov.xls,toll,E811,=1-D811,1
14nov.xls,toll,F811,=RAND(),0.0958616515683121
14nov.xls,toll,G811,=7.75+F811*10,8.70861651568312
14nov.xls,toll,H811,"=LOGINV(F811,2.64,1.139)",3.16780112468422
14nov.xls,toll,J811,=-LN(RAND())/B811,35.6970172692424
14nov.xls,toll,K811,=K810+J811,9131.24804265892
14nov.xls,toll,L811,=(1/$J$4)*(1+AB810),10
14nov.xls,toll,M811,"=L811+MAX(K811,Y$10:Y810)",9141.24804265892
14nov.xls,toll,N811,=K811,9131.24804265892
14nov.xls,toll,O811,=M811-K811,10
14nov.xls,toll,P811,=N811-K811,0
14nov.xls,toll,Q811,"=A811-MATCH(K811,$M$9:M810,1)",0
14nov.xls,toll,R811,=-G811*(O811/3600),-0.0241906014324531
14nov.xls,toll,S811,=-1*I811-(H811*(P811/3600)),-19.5
14nov.xls,toll,T811,=-H811*(O811/3600),-0.00879944756856727
14nov.xls,toll,U811,=T811-S811,19.4912005524314
14nov.xls,toll,V811,=1/(1+EXP(U811)),3.42830263840203e-09
14nov.xls,toll,W811,=RAND(),0.685630807017102
14nov.xls,toll,X811,"=IF(W811<V811,1,0)",0
14nov.xls,toll,Y811,=(M811*(1-X811)+N811*X811)*D811+M811*E811,9141.24804265892
14nov.xls,toll,Z811,=((1-X811)*O811+X811*P811)*D811+E811*O811,10
14nov.xls,toll,AA811,"=IF(D811*X811>0,AA810,Q811)",0
14nov.xls,toll,AB811,=(X811*D811),0
14nov.xls,toll,AC811,=SUM(AB$10:AB810)/K811,0.000109514054960313
14nov.xls,toll,AD811,=R811*E811+D811*(X811*S811+(1-X811)*T811),-0.0241906014324531
14nov.xls,toll,AE811,=Z811,10
14nov.xls,toll,AF811,=E811*O811,10
14nov.xls,toll,AG811,=((1-X811)*O811+X811*P811)*D811,0
14nov.xls,toll,AH811,=D811*(LN(EXP(S811)+EXP(T811))),0
14nov.xls,toll,AJ811,=$J$5,10
14nov.xls,toll,AK811,"=AJ811+MAX(K811,AK$10:AK810)",9141.24804265892
14nov.xls,toll,AL811,=AK811-K811,10
14nov.xls,toll,AM811,=-G811*AL811/3600,-0.0241906014324531
14nov.xls,toll,AN811,=-H811*AL811/3600,-0.00879944756856727
14nov.xls,toll,AO811,=AM811*E811+AN811*D811,-0.0241906014324531
14nov.xls,toll,AP811,=AL811*D811,0
14nov.xls,toll,AR811,=AN811*D811,0
14nov.xls,toll,AS811,=AH811-AR811,0
14nov.xls,toll,A812,=A811+1,803
14nov.xls,toll,B812,"=IF(A812<$N$4/3,0.1,(IF(A812>2*$N$4/3,0.05,0.12)))",0.05
14nov.xls,toll,C812,=RAND(),0.0506283013488226
14nov.xls,toll,D812,"=IF((C812>$M$2),1,0)",0
14nov.xls,toll,E812,=1-D812,1
14nov.xls,toll,F812,=RAND(),0.609171952294996
14nov.xls,toll,G812,=7.75+F812*10,13.84171952295
14nov.xls,toll,H812,"=LOGINV(F812,2.64,1.139)",19.2149179918161
14nov.xls,toll,J812,=-LN(RAND())/B812,10.5252617285657
14nov.xls,toll,K812,=K811+J812,9141.77330438749
14nov.xls,toll,L812,=(1/$J$4)*(1+AB811),10
14nov.xls,toll,M812,"=L812+MAX(K812,Y$10:Y811)",9151.77330438749
14nov.xls,toll,N812,=K812,9141.77330438749
14nov.xls,toll,O812,=M812-K812,10
14nov.xls,toll,P812,=N812-K812,0
14nov.xls,toll,Q812,"=A812-MATCH(K812,$M$9:M811,1)",0
14nov.xls,toll,R812,=-G812*(O812/3600),-0.0384492208970832
14nov.xls,toll,S812,=-1*I812-(H812*(P812/3600)),-19.5
14nov.xls,toll,T812,=-H812*(O812/3600),-0.0533747721994891
14nov.xls,toll,U812,=T812-S812,19.4466252278005
14nov.xls,toll,V812,=1/(1+EXP(U812)),3.58457746636461e-09
14nov.xls,toll,W812,=RAND(),0.813271179617575
14nov.xls,toll,X812,"=IF(W812<V812,1,0)",0
14nov.xls,toll,Y812,=(M812*(1-X812)+N812*X812)*D812+M812*E812,9151.77330438749
14nov.xls,toll,Z812,=((1-X812)*O812+X812*P812)*D812+E812*O812,10
